statement,url,text,source,category,label,dataset_name,update_date,source_type
Tanzania participates in international education assessments,https://esmis.moe.go.tz,Verified education information: Tanzania participates in international education assessments,Ministry of Education Tanzania,education,verified,,,
Tanzania has ratified the African Union education protocols,https://esmis.moe.go.tz,Verified education information: Tanzania has ratified the African Union education protocols,Ministry of Education Tanzania,education,verified,,,
Dar es Salaam is the largest city in Tanzania with over 7 million people,https://tanzania.hurumap.org,Verified demographic information: Dar es Salaam is the largest city in Tanzania with over 7 million people,HURUmap Tanzania,demographics,verified,,,
Mwanza is the second largest city with approximately 1.1 million people,https://tanzania.hurumap.org,Verified demographic information: Mwanza is the second largest city with approximately 1.1 million people,HURUmap Tanzania,demographics,verified,,,
Zanzibar has a population of about 1.3 million people,https://tanzania.hurumap.org,Verified demographic information: Zanzibar has a population of about 1.3 million people,HURUmap Tanzania,demographics,verified,,,
"Arusha has a population of approximately 800,000 people",https://tanzania.hurumap.org,"Verified demographic information: Arusha has a population of approximately 800,000 people",HURUmap Tanzania,demographics,verified,,,
Kiswahili is the official language of Tanzania,https://tanzania.hurumap.org,Verified demographic information: Kiswahili is the official language of Tanzania,HURUmap Tanzania,demographics,verified,,,
English is the official language for secondary education and higher learning,https://tanzania.hurumap.org,Verified demographic information: English is the official language for secondary education and higher learning,HURUmap Tanzania,demographics,verified,,,
Tanzania has 120 ethnic groups with Sukuma being the largest,https://tanzania.hurumap.org,Verified demographic information: Tanzania has 120 ethnic groups with Sukuma being the largest,HURUmap Tanzania,demographics,verified,,,
Tanzania recognizes over 150 local languages,https://tanzania.hurumap.org,Verified demographic information: Tanzania recognizes over 150 local languages,HURUmap Tanzania,demographics,verified,,,
Tanzania has a median age of 18 years,https://tanzania.hurumap.org,Verified demographic information: Tanzania has a median age of 18 years,HURUmap Tanzania,demographics,verified,,,
Children under 15 years represent 44% of the population,https://tanzania.hurumap.org,Verified demographic information: Children under 15 years represent 44% of the population,HURUmap Tanzania,demographics,verified,,,
Working age population (15-64 years) is 53% of total population,https://tanzania.hurumap.org,Verified demographic information: Working age population (15-64 years) is 53% of total population,HURUmap Tanzania,demographics,verified,,,
Elderly population (65+ years) is 3% of total population,https://tanzania.hurumap.org,Verified demographic information: Elderly population (65+ years) is 3% of total population,HURUmap Tanzania,demographics,verified,,,
Tanzania has a sex ratio of 95 males per 100 females,https://tanzania.hurumap.org,Verified demographic information: Tanzania has a sex ratio of 95 males per 100 females,HURUmap Tanzania,demographics,verified,,,
Female population represents 51% of total population,https://tanzania.hurumap.org,Verified demographic information: Female population represents 51% of total population,HURUmap Tanzania,demographics,verified,,,
Tanzania has more women than men in urban areas,https://tanzania.hurumap.org,Verified demographic information: Tanzania has more women than men in urban areas,HURUmap Tanzania,demographics,verified,,,
Tanzania's urbanization rate is 37%,https://tanzania.hurumap.org,Verified demographic information: Tanzania's urbanization rate is 37%,HURUmap Tanzania,demographics,verified,,,
Rural population represents 63% of total population,https://tanzania.hurumap.org,Verified demographic information: Rural population represents 63% of total population,HURUmap Tanzania,demographics,verified,,,
Dar es Salaam region has 100% urbanization rate,https://tanzania.hurumap.org,Verified demographic information: Dar es Salaam region has 100% urbanization rate,HURUmap Tanzania,demographics,verified,,,
Kagera region has the highest population density,https://tanzania.hurumap.org,Verified demographic information: Kagera region has the highest population density,HURUmap Tanzania,demographics,verified,,,
Lindi region has the lowest population density,https://tanzania.hurumap.org,Verified demographic information: Lindi region has the lowest population density,HURUmap Tanzania,demographics,verified,,,
Tanzania has 22 regions on mainland and 4 on Zanzibar,https://tanzania.hurumap.org,Verified demographic information: Tanzania has 22 regions on mainland and 4 on Zanzibar,HURUmap Tanzania,demographics,verified,,,
Average household size in Tanzania is 4.7 persons,https://tanzania.hurumap.org,Verified demographic information: Average household size in Tanzania is 4.7 persons,HURUmap Tanzania,demographics,verified,,,
Tanzania has over 12 million households,https://tanzania.hurumap.org,Verified demographic information: Tanzania has over 12 million households,HURUmap Tanzania,demographics,verified,,,
Nuclear families represent 60% of household types,https://tanzania.hurumap.org,Verified demographic information: Nuclear families represent 60% of household types,HURUmap Tanzania,demographics,verified,,,
Extended families represent 40% of household types,https://tanzania.hurumap.org,Verified demographic information: Extended families represent 40% of household types,HURUmap Tanzania,demographics,verified,,,
Tanzania's primary school enrollment rate is 95%,https://tanzania.hurumap.org,Verified demographic information: Tanzania's primary school enrollment rate is 95%,HURUmap Tanzania,demographics,verified,,,
Tanzania's secondary school enrollment rate is 35%,https://tanzania.hurumap.org,Verified demographic information: Tanzania's secondary school enrollment rate is 35%,HURUmap Tanzania,demographics,verified,,,
Adult literacy rate in Tanzania is 78%,https://tanzania.hurumap.org,Verified demographic information: Adult literacy rate in Tanzania is 78%,HURUmap Tanzania,demographics,verified,,,
Female literacy rate is slightly higher than male literacy,https://tanzania.hurumap.org,Verified demographic information: Female literacy rate is slightly higher than male literacy,HURUmap Tanzania,demographics,verified,,,
Over 60% of Tanzanians work in agriculture,https://tanzania.hurumap.org,Verified demographic information: Over 60% of Tanzanians work in agriculture,HURUmap Tanzania,demographics,verified,,,
Tanzania's unemployment rate is approximately 2.6%,https://tanzania.hurumap.org,Verified demographic information: Tanzania's unemployment rate is approximately 2.6%,HURUmap Tanzania,demographics,verified,,,
Youth unemployment rate is higher than national average,https://tanzania.hurumap.org,Verified demographic information: Youth unemployment rate is higher than national average,HURUmap Tanzania,demographics,verified,,,
Tanzania's life expectancy is approximately 67 years,https://tanzania.hurumap.org,Verified demographic information: Tanzania's life expectancy is approximately 67 years,HURUmap Tanzania,demographics,verified,,,
"Infant mortality rate is 39 per 1,000 live births",https://tanzania.hurumap.org,"Verified demographic information: Infant mortality rate is 39 per 1,000 live births",HURUmap Tanzania,demographics,verified,,,
Tanzania's fertility rate is 4.6 children per woman,https://tanzania.hurumap.org,Verified demographic information: Tanzania's fertility rate is 4.6 children per woman,HURUmap Tanzania,demographics,verified,,,
Contraceptive prevalence rate is 39%,https://tanzania.hurumap.org,Verified demographic information: Contraceptive prevalence rate is 39%,HURUmap Tanzania,demographics,verified,,,
Tanzania's poverty headcount ratio is 26%,https://tanzania.hurumap.org,Verified demographic information: Tanzania's poverty headcount ratio is 26%,HURUmap Tanzania,demographics,verified,,,
Rural poverty rate is 33% compared to 16% in urban areas,https://tanzania.hurumap.org,Verified demographic information: Rural poverty rate is 33% compared to 16% in urban areas,HURUmap Tanzania,demographics,verified,,,
Tanzania has reduced poverty from 34% in 2012 to 26% in 2020,https://tanzania.hurumap.org,Verified demographic information: Tanzania has reduced poverty from 34% in 2012 to 26% in 2020,HURUmap Tanzania,demographics,verified,,,
Income inequality (Gini coefficient) is 0.42,https://tanzania.hurumap.org,Verified demographic information: Income inequality (Gini coefficient) is 0.42,HURUmap Tanzania,demographics,verified,,,
Tanzania has over 1 million internal migrants,https://tanzania.hurumap.org,Verified demographic information: Tanzania has over 1 million internal migrants,HURUmap Tanzania,demographics,verified,,,
Rural-urban migration accounts for 60% of internal migration,https://tanzania.hurumap.org,Verified demographic information: Rural-urban migration accounts for 60% of internal migration,HURUmap Tanzania,demographics,verified,,,
"Tanzania hosts approximately 250,000 refugees",https://tanzania.hurumap.org,"Verified demographic information: Tanzania hosts approximately 250,000 refugees",HURUmap Tanzania,demographics,verified,,,
International migration rate is relatively low,https://tanzania.hurumap.org,Verified demographic information: International migration rate is relatively low,HURUmap Tanzania,demographics,verified,,,
Persons with disabilities represent 7.8% of Tanzanian population,https://tanzania.hurumap.org,Verified demographic information: Persons with disabilities represent 7.8% of Tanzanian population,HURUmap Tanzania,demographics,verified,,,
Tanzania has over 3 million persons with disabilities,https://tanzania.hurumap.org,Verified demographic information: Tanzania has over 3 million persons with disabilities,HURUmap Tanzania,demographics,verified,,,
Albino population faces specific challenges and discrimination,https://tanzania.hurumap.org,Verified demographic information: Albino population faces specific challenges and discrimination,HURUmap Tanzania,demographics,verified,,,
Christians represent 61% of Tanzanian population,https://tanzania.hurumap.org,Verified demographic information: Christians represent 61% of Tanzanian population,HURUmap Tanzania,demographics,verified,,,
Muslims represent 35% of Tanzanian population,https://tanzania.hurumap.org,Verified demographic information: Muslims represent 35% of Tanzanian population,HURUmap Tanzania,demographics,verified,,,
Traditional African religions represent 4% of population,https://tanzania.hurumap.org,Verified demographic information: Traditional African religions represent 4% of population,HURUmap Tanzania,demographics,verified,,,
Religious diversity is generally peaceful,https://tanzania.hurumap.org,Verified demographic information: Religious diversity is generally peaceful,HURUmap Tanzania,demographics,verified,,,
Tanzania's central bank policy rate is 7.0%,https://www.bot.go.tz,Verified financial data from Bank of Tanzania: Tanzania's central bank policy rate is 7.0%,Bank of Tanzania (BoT),financial,verified,,,
